"x","y","R_t0","f1_t0"
753442.00234,4293692.64118111,0,0
753484.00234,4293692.64118111,0,0
753491.00234,4293692.64118111,0,0
753498.00234,4293692.64118111,0,0
754674.00234,4293692.64118111,0,0
754681.00234,4293692.64118111,0,0
754688.00234,4293692.64118111,0,0
754695.00234,4293692.64118111,0,0
754702.00234,4293692.64118111,0,0
754709.00234,4293692.64118111,0,0
754716.00234,4293692.64118111,0,0
754723.00234,4293692.64118111,0,0
754730.00234,4293692.64118111,0,0
754737.00234,4293692.64118111,0,0
754744.00234,4293692.64118111,0,0
755080.00234,4293692.64118111,0,0
755087.00234,4293692.64118111,0,0
755094.00234,4293692.64118111,0,0
755101.00234,4293692.64118111,0,0
755108.00234,4293692.64118111,0,0
755451.00234,4293692.64118111,0,0
755458.00234,4293692.64118111,0,0
755465.00234,4293692.64118111,0,0
755472.00234,4293692.64118111,0,0
755654.00234,4293692.64118111,0,0
755661.00234,4293692.64118111,0,0
755668.00234,4293692.64118111,0,0
755675.00234,4293692.64118111,0,0
755682.00234,4293692.64118111,0,0
755689.00234,4293692.64118111,0,0
751314.00234,4293685.64118111,0,0
751321.00234,4293685.64118111,0,0
751328.00234,4293685.64118111,0,0
751776.00234,4293685.64118111,0,0
751783.00234,4293685.64118111,0,0
751790.00234,4293685.64118111,0,0
753064.00234,4293685.64118111,0,0
753421.00234,4293685.64118111,0,0
753428.00234,4293685.64118111,0,0
753435.00234,4293685.64118111,0,0
753442.00234,4293685.64118111,0,0
753477.00234,4293685.64118111,0,0
753484.00234,4293685.64118111,0,0
753491.00234,4293685.64118111,0,0
753498.00234,4293685.64118111,0,0
753505.00234,4293685.64118111,0,0
753512.00234,4293685.64118111,0,0
753519.00234,4293685.64118111,0,0
754674.00234,4293685.64118111,0,0
754681.00234,4293685.64118111,0,0
754688.00234,4293685.64118111,0,0
754695.00234,4293685.64118111,0,0
754702.00234,4293685.64118111,0,0
754709.00234,4293685.64118111,0,0
754716.00234,4293685.64118111,0,0
754723.00234,4293685.64118111,0,0
754730.00234,4293685.64118111,0,0
754737.00234,4293685.64118111,0,0
755101.00234,4293685.64118111,0,0
755108.00234,4293685.64118111,0,0
755458.00234,4293685.64118111,0,0
755465.00234,4293685.64118111,0,0
755654.00234,4293685.64118111,0,0
755661.00234,4293685.64118111,0,0
755668.00234,4293685.64118111,0,0
755675.00234,4293685.64118111,0,0
755682.00234,4293685.64118111,0,0
755689.00234,4293685.64118111,0,0
751314.00234,4293678.64118111,0,0
751321.00234,4293678.64118111,0,0
751328.00234,4293678.64118111,0,0
751776.00234,4293678.64118111,0,0
751783.00234,4293678.64118111,0,0
753057.00234,4293678.64118111,0,0
753064.00234,4293678.64118111,0,0
753470.00234,4293678.64118111,0,0
753477.00234,4293678.64118111,0,0
753484.00234,4293678.64118111,0,0
753491.00234,4293678.64118111,0,0
753498.00234,4293678.64118111,0,0
753505.00234,4293678.64118111,0,0
753512.00234,4293678.64118111,0,0
753519.00234,4293678.64118111,0,0
753526.00234,4293678.64118111,0,0
753533.00234,4293678.64118111,0,0
753540.00234,4293678.64118111,0,0
754674.00234,4293678.64118111,0,0
754681.00234,4293678.64118111,0,0
754688.00234,4293678.64118111,0,0
754695.00234,4293678.64118111,0,0
754702.00234,4293678.64118111,0,0
754709.00234,4293678.64118111,0,0
754716.00234,4293678.64118111,0,0
754723.00234,4293678.64118111,0,0
754730.00234,4293678.64118111,0,0
754737.00234,4293678.64118111,0,0
755647.00234,4293678.64118111,0,0
755654.00234,4293678.64118111,0,0
755661.00234,4293678.64118111,0,0
755668.00234,4293678.64118111,0,0
755675.00234,4293678.64118111,0,0
755682.00234,4293678.64118111,0,0
755689.00234,4293678.64118111,0,0
753050.00234,4293671.64118111,0,0
753057.00234,4293671.64118111,0,0
753064.00234,4293671.64118111,0,0
753309.00234,4293671.64118111,0,0
753316.00234,4293671.64118111,0,0
753323.00234,4293671.64118111,0,0
753330.00234,4293671.64118111,0,0
753337.00234,4293671.64118111,0,0
753344.00234,4293671.64118111,0,0
753470.00234,4293671.64118111,0,0
753477.00234,4293671.64118111,0,0
753484.00234,4293671.64118111,0,0
753491.00234,4293671.64118111,0,0
753498.00234,4293671.64118111,0,0
753505.00234,4293671.64118111,0,0
753512.00234,4293671.64118111,0,0
753519.00234,4293671.64118111,0,0
753526.00234,4293671.64118111,0,0
753533.00234,4293671.64118111,0,0
753540.00234,4293671.64118111,0,0
753547.00234,4293671.64118111,0,0
753554.00234,4293671.64118111,0,0
753561.00234,4293671.64118111,0,0
753687.00234,4293671.64118111,0,0
753694.00234,4293671.64118111,0,0
753701.00234,4293671.64118111,0,0
753708.00234,4293671.64118111,0,0
753715.00234,4293671.64118111,0,0
753722.00234,4293671.64118111,0,0
754296.00234,4293671.64118111,0,0
754303.00234,4293671.64118111,0,0
754310.00234,4293671.64118111,0,0
754674.00234,4293671.64118111,0,0
754681.00234,4293671.64118111,0,0
754688.00234,4293671.64118111,0,0
754695.00234,4293671.64118111,0,0
754702.00234,4293671.64118111,0,0
754709.00234,4293671.64118111,0,0
754716.00234,4293671.64118111,0,0
754723.00234,4293671.64118111,0,0
754730.00234,4293671.64118111,0,0
755647.00234,4293671.64118111,0,0
755654.00234,4293671.64118111,0,0
755661.00234,4293671.64118111,0,0
755668.00234,4293671.64118111,0,0
755675.00234,4293671.64118111,0,0
755682.00234,4293671.64118111,0,0
753043.00234,4293664.64118111,0,0
753050.00234,4293664.64118111,0,0
753057.00234,4293664.64118111,0,0
753064.00234,4293664.64118111,0,0
753071.00234,4293664.64118111,0,0
753274.00234,4293664.64118111,0,0
753281.00234,4293664.64118111,0,0
753288.00234,4293664.64118111,0,0
753295.00234,4293664.64118111,0,0
753302.00234,4293664.64118111,0,0
753309.00234,4293664.64118111,0,0
753316.00234,4293664.64118111,0,0
753323.00234,4293664.64118111,0,0
753330.00234,4293664.64118111,0,0
753337.00234,4293664.64118111,0,0
753344.00234,4293664.64118111,0,0
753463.00234,4293664.64118111,0,0
753470.00234,4293664.64118111,0,0
753477.00234,4293664.64118111,0,0
753484.00234,4293664.64118111,0,0
753491.00234,4293664.64118111,0,0
753498.00234,4293664.64118111,0,0
753505.00234,4293664.64118111,0,0
753512.00234,4293664.64118111,0,0
753519.00234,4293664.64118111,0,1
753526.00234,4293664.64118111,0,0
753533.00234,4293664.64118111,0,0
753540.00234,4293664.64118111,0,0
753547.00234,4293664.64118111,0,0
753554.00234,4293664.64118111,0,0
753561.00234,4293664.64118111,0,0
753568.00234,4293664.64118111,0,0
753687.00234,4293664.64118111,0,0
753694.00234,4293664.64118111,0,0
753701.00234,4293664.64118111,0,0
753708.00234,4293664.64118111,0,0
753715.00234,4293664.64118111,0,0
753722.00234,4293664.64118111,0,0
753729.00234,4293664.64118111,0,0
753736.00234,4293664.64118111,0,0
753743.00234,4293664.64118111,0,0
753750.00234,4293664.64118111,0,0
754219.00234,4293664.64118111,0,0
754226.00234,4293664.64118111,0,0
754296.00234,4293664.64118111,0,0
754303.00234,4293664.64118111,0,0
754310.00234,4293664.64118111,0,0
754317.00234,4293664.64118111,0,0
754681.00234,4293664.64118111,0,0
754688.00234,4293664.64118111,0,0
754695.00234,4293664.64118111,0,0
754702.00234,4293664.64118111,0,0
754709.00234,4293664.64118111,0,0
754716.00234,4293664.64118111,0,0
754723.00234,4293664.64118111,0,0
754730.00234,4293664.64118111,0,0
755647.00234,4293664.64118111,0,0
755654.00234,4293664.64118111,0,0
755661.00234,4293664.64118111,0,0
751538.00234,4293657.64118111,0,0
751545.00234,4293657.64118111,0,0
751552.00234,4293657.64118111,0,0
753043.00234,4293657.64118111,0,0
753050.00234,4293657.64118111,0,0
753057.00234,4293657.64118111,0,0
753064.00234,4293657.64118111,0,0
753071.00234,4293657.64118111,0,0
753267.00234,4293657.64118111,0,0
753274.00234,4293657.64118111,0,0
753281.00234,4293657.64118111,0,0
753288.00234,4293657.64118111,0,0
753295.00234,4293657.64118111,0,0
753323.00234,4293657.64118111,0,0
753330.00234,4293657.64118111,0,0
753337.00234,4293657.64118111,0,0
753344.00234,4293657.64118111,0,0
753470.00234,4293657.64118111,0,0
753477.00234,4293657.64118111,0,0
753484.00234,4293657.64118111,0,0
753491.00234,4293657.64118111,0,0
753498.00234,4293657.64118111,0,0
753505.00234,4293657.64118111,0,0
753512.00234,4293657.64118111,0,0
753519.00234,4293657.64118111,0,0
753526.00234,4293657.64118111,0,0
753533.00234,4293657.64118111,0,0
753540.00234,4293657.64118111,0,0
753547.00234,4293657.64118111,0,0
753554.00234,4293657.64118111,0,0
753561.00234,4293657.64118111,0,0
753582.00234,4293657.64118111,0,0
753694.00234,4293657.64118111,0,0
753701.00234,4293657.64118111,0,0
753708.00234,4293657.64118111,0,0
753715.00234,4293657.64118111,0,0
753722.00234,4293657.64118111,0,0
753729.00234,4293657.64118111,0,0
753736.00234,4293657.64118111,0,0
753743.00234,4293657.64118111,0,0
753750.00234,4293657.64118111,0,0
754219.00234,4293657.64118111,0,0
754226.00234,4293657.64118111,0,0
754233.00234,4293657.64118111,0,0
754240.00234,4293657.64118111,0,0
754247.00234,4293657.64118111,0,0
754289.00234,4293657.64118111,0,0
754296.00234,4293657.64118111,0,0
754303.00234,4293657.64118111,0,0
754310.00234,4293657.64118111,0,0
754317.00234,4293657.64118111,0,0
754681.00234,4293657.64118111,0,0
754688.00234,4293657.64118111,0,0
754695.00234,4293657.64118111,0,0
754702.00234,4293657.64118111,0,0
754709.00234,4293657.64118111,0,0
754716.00234,4293657.64118111,0,0
754723.00234,4293657.64118111,0,0
754730.00234,4293657.64118111,0,0
755640.00234,4293657.64118111,0,0
755647.00234,4293657.64118111,0,0
755654.00234,4293657.64118111,0,0
755661.00234,4293657.64118111,0,0
755668.00234,4293657.64118111,0,0
755675.00234,4293657.64118111,0,0
755682.00234,4293657.64118111,0,0
755689.00234,4293657.64118111,0,0
755871.00234,4293657.64118111,0,0
755878.00234,4293657.64118111,0,0
755885.00234,4293657.64118111,0,0
751510.00234,4293650.64118111,0,0
751517.00234,4293650.64118111,0,0
751524.00234,4293650.64118111,0,0
751531.00234,4293650.64118111,0,0
751538.00234,4293650.64118111,0,0
751545.00234,4293650.64118111,0,0
751552.00234,4293650.64118111,0,0
753050.00234,4293650.64118111,0,0
753057.00234,4293650.64118111,0,0
753064.00234,4293650.64118111,0,0
753071.00234,4293650.64118111,0,0
753267.00234,4293650.64118111,0,0
753274.00234,4293650.64118111,0,0
753281.00234,4293650.64118111,0,0
753288.00234,4293650.64118111,0,0
753295.00234,4293650.64118111,0,0
753337.00234,4293650.64118111,0,0
753498.00234,4293650.64118111,0,0
753505.00234,4293650.64118111,0,0
753512.00234,4293650.64118111,0,0
753519.00234,4293650.64118111,0,0
753526.00234,4293650.64118111,0,0
753533.00234,4293650.64118111,0,0
753540.00234,4293650.64118111,0,0
753547.00234,4293650.64118111,0,0
753554.00234,4293650.64118111,0,0
753561.00234,4293650.64118111,0,0
753568.00234,4293650.64118111,0,0
753575.00234,4293650.64118111,0,0
753582.00234,4293650.64118111,0,0
753694.00234,4293650.64118111,0,0
753701.00234,4293650.64118111,0,0
753708.00234,4293650.64118111,0,0
753715.00234,4293650.64118111,0,0
753722.00234,4293650.64118111,0,0
753729.00234,4293650.64118111,0,0
753736.00234,4293650.64118111,0,0
753743.00234,4293650.64118111,0,0
753750.00234,4293650.64118111,0,0
754219.00234,4293650.64118111,0,0
754226.00234,4293650.64118111,0,0
754233.00234,4293650.64118111,0,0
754240.00234,4293650.64118111,0,0
754247.00234,4293650.64118111,0,0
754254.00234,4293650.64118111,0,0
754261.00234,4293650.64118111,0,0
754289.00234,4293650.64118111,0,0
754296.00234,4293650.64118111,0,0
754303.00234,4293650.64118111,0,0
754310.00234,4293650.64118111,0,0
754317.00234,4293650.64118111,0,0
754387.00234,4293650.64118111,0,0
754394.00234,4293650.64118111,0,0
754401.00234,4293650.64118111,0,0
754408.00234,4293650.64118111,0,0
754415.00234,4293650.64118111,0,0
754422.00234,4293650.64118111,0,0
754429.00234,4293650.64118111,0,0
754436.00234,4293650.64118111,0,0
754443.00234,4293650.64118111,0,0
754450.00234,4293650.64118111,0,0
754457.00234,4293650.64118111,0,0
754618.00234,4293650.64118111,0,0
754681.00234,4293650.64118111,0,0
754688.00234,4293650.64118111,0,0
754695.00234,4293650.64118111,0,0
754702.00234,4293650.64118111,0,0
754709.00234,4293650.64118111,0,0
754716.00234,4293650.64118111,0,0
754723.00234,4293650.64118111,0,0
754730.00234,4293650.64118111,0,0
755640.00234,4293650.64118111,0,0
755647.00234,4293650.64118111,0,0
755654.00234,4293650.64118111,0,0
755661.00234,4293650.64118111,0,0
755668.00234,4293650.64118111,0,0
755675.00234,4293650.64118111,0,0
755864.00234,4293650.64118111,0,0
755871.00234,4293650.64118111,0,0
755878.00234,4293650.64118111,0,0
755885.00234,4293650.64118111,0,0
755892.00234,4293650.64118111,0,0
755899.00234,4293650.64118111,0,0
755906.00234,4293650.64118111,0,0
751510.00234,4293643.64118111,0,0
751517.00234,4293643.64118111,0,0
751524.00234,4293643.64118111,0,0
751531.00234,4293643.64118111,0,0
751538.00234,4293643.64118111,0,0
751545.00234,4293643.64118111,0,0
751552.00234,4293643.64118111,0,0
752791.00234,4293643.64118111,0,0
752798.00234,4293643.64118111,0,0
752805.00234,4293643.64118111,0,0
752812.00234,4293643.64118111,0,0
752819.00234,4293643.64118111,0,0
752826.00234,4293643.64118111,0,0
753232.00234,4293643.64118111,0,0
753239.00234,4293643.64118111,0,0
753246.00234,4293643.64118111,0,0
753253.00234,4293643.64118111,0,0
753260.00234,4293643.64118111,0,0
753267.00234,4293643.64118111,0,0
753274.00234,4293643.64118111,0,0
753281.00234,4293643.64118111,0,0
753288.00234,4293643.64118111,0,0
753295.00234,4293643.64118111,0,0
753330.00234,4293643.64118111,0,0
753337.00234,4293643.64118111,0,0
753512.00234,4293643.64118111,0,0
753519.00234,4293643.64118111,0,0
753526.00234,4293643.64118111,0,0
753533.00234,4293643.64118111,0,0
753540.00234,4293643.64118111,0,0
753547.00234,4293643.64118111,0,0
753554.00234,4293643.64118111,0,0
753561.00234,4293643.64118111,0,0
753568.00234,4293643.64118111,0,0
753575.00234,4293643.64118111,0,0
753708.00234,4293643.64118111,0,0
753715.00234,4293643.64118111,0,0
753722.00234,4293643.64118111,0,0
753729.00234,4293643.64118111,0,0
753736.00234,4293643.64118111,0,0
753743.00234,4293643.64118111,0,0
753750.00234,4293643.64118111,0,0
754219.00234,4293643.64118111,0,0
754226.00234,4293643.64118111,0,0
754233.00234,4293643.64118111,0,0
754240.00234,4293643.64118111,0,0
754247.00234,4293643.64118111,0,0
754254.00234,4293643.64118111,0,0
754261.00234,4293643.64118111,0,0
754268.00234,4293643.64118111,0,0
754275.00234,4293643.64118111,0,0
754289.00234,4293643.64118111,0,0
754296.00234,4293643.64118111,0,0
754303.00234,4293643.64118111,0,0
754310.00234,4293643.64118111,0,0
754387.00234,4293643.64118111,0,0
754394.00234,4293643.64118111,0,0
754401.00234,4293643.64118111,0,0
754408.00234,4293643.64118111,0,0
754415.00234,4293643.64118111,0,0
754422.00234,4293643.64118111,0,0
754429.00234,4293643.64118111,0,0
754436.00234,4293643.64118111,0,0
754443.00234,4293643.64118111,0,0
754450.00234,4293643.64118111,0,0
754457.00234,4293643.64118111,0,0
754464.00234,4293643.64118111,0,0
754471.00234,4293643.64118111,0,0
754618.00234,4293643.64118111,0,0
754625.00234,4293643.64118111,0,0
754681.00234,4293643.64118111,0,0
754688.00234,4293643.64118111,0,0
754695.00234,4293643.64118111,0,0
754702.00234,4293643.64118111,0,0
754709.00234,4293643.64118111,0,0
754716.00234,4293643.64118111,0,0
754723.00234,4293643.64118111,0,0
754730.00234,4293643.64118111,0,0
754737.00234,4293643.64118111,0,0
755640.00234,4293643.64118111,0,0
755647.00234,4293643.64118111,0,0
755857.00234,4293643.64118111,0,0
755864.00234,4293643.64118111,0,0
755871.00234,4293643.64118111,0,0
755878.00234,4293643.64118111,0,0
755885.00234,4293643.64118111,0,0
755892.00234,4293643.64118111,0,0
751517.00234,4293636.64118111,0,0
751524.00234,4293636.64118111,0,0
751531.00234,4293636.64118111,0,0
751538.00234,4293636.64118111,0,0
751545.00234,4293636.64118111,0,0
751552.00234,4293636.64118111,0,0
752791.00234,4293636.64118111,0,0
752798.00234,4293636.64118111,0,0
752805.00234,4293636.64118111,0,0
752812.00234,4293636.64118111,0,0
752819.00234,4293636.64118111,0,0
752826.00234,4293636.64118111,0,0
753050.00234,4293636.64118111,0,0
753057.00234,4293636.64118111,0,0
753064.00234,4293636.64118111,0,0
753232.00234,4293636.64118111,0,0
753239.00234,4293636.64118111,0,0
753246.00234,4293636.64118111,0,0
753253.00234,4293636.64118111,0,0
753260.00234,4293636.64118111,0,0
753267.00234,4293636.64118111,0,0
753274.00234,4293636.64118111,0,0
753281.00234,4293636.64118111,0,0
753526.00234,4293636.64118111,0,0
753533.00234,4293636.64118111,0,0
753540.00234,4293636.64118111,0,0
753547.00234,4293636.64118111,0,0
753554.00234,4293636.64118111,0,0
753561.00234,4293636.64118111,0,0
753568.00234,4293636.64118111,0,0
753575.00234,4293636.64118111,0,0
753582.00234,4293636.64118111,0,0
754233.00234,4293636.64118111,0,0
754240.00234,4293636.64118111,0,0
754247.00234,4293636.64118111,0,0
754254.00234,4293636.64118111,0,0
754261.00234,4293636.64118111,0,0
754268.00234,4293636.64118111,0,0
754275.00234,4293636.64118111,0,0
754282.00234,4293636.64118111,0,0
754289.00234,4293636.64118111,0,0
754296.00234,4293636.64118111,0,0
754303.00234,4293636.64118111,0,0
754310.00234,4293636.64118111,0,0
754380.00234,4293636.64118111,0,0
754387.00234,4293636.64118111,0,0
754394.00234,4293636.64118111,0,0
754401.00234,4293636.64118111,0,0
754408.00234,4293636.64118111,0,0
754415.00234,4293636.64118111,0,0
754422.00234,4293636.64118111,0,0
754429.00234,4293636.64118111,0,0
754436.00234,4293636.64118111,0,0
754443.00234,4293636.64118111,0,0
754450.00234,4293636.64118111,0,0
754457.00234,4293636.64118111,0,0
754464.00234,4293636.64118111,0,0
754471.00234,4293636.64118111,0,0
754478.00234,4293636.64118111,0,0
754485.00234,4293636.64118111,0,0
754639.00234,4293636.64118111,0,0
754646.00234,4293636.64118111,0,0
754653.00234,4293636.64118111,0,0
754681.00234,4293636.64118111,0,0
754688.00234,4293636.64118111,0,0
754695.00234,4293636.64118111,0,0
754702.00234,4293636.64118111,0,0
754709.00234,4293636.64118111,0,0
754716.00234,4293636.64118111,0,0
754723.00234,4293636.64118111,0,0
754730.00234,4293636.64118111,0,0
754737.00234,4293636.64118111,0,0
754744.00234,4293636.64118111,0,0
754751.00234,4293636.64118111,0,0
754758.00234,4293636.64118111,0,0
755857.00234,4293636.64118111,0,0
755864.00234,4293636.64118111,0,0
755871.00234,4293636.64118111,0,0
755878.00234,4293636.64118111,0,0
755885.00234,4293636.64118111,0,0
751545.00234,4293629.64118111,0,0
751552.00234,4293629.64118111,0,0
752791.00234,4293629.64118111,0,0
752798.00234,4293629.64118111,0,0
752805.00234,4293629.64118111,0,0
752812.00234,4293629.64118111,0,0
752819.00234,4293629.64118111,0,0
752826.00234,4293629.64118111,0,0
753036.00234,4293629.64118111,0,0
753043.00234,4293629.64118111,0,0
753050.00234,4293629.64118111,0,0
753057.00234,4293629.64118111,0,0
753064.00234,4293629.64118111,0,0
753232.00234,4293629.64118111,0,0
753239.00234,4293629.64118111,0,0
753554.00234,4293629.64118111,0,0
753561.00234,4293629.64118111,0,0
753568.00234,4293629.64118111,0,0
753575.00234,4293629.64118111,0,0
753582.00234,4293629.64118111,0,0
753750.00234,4293629.64118111,0,0
753757.00234,4293629.64118111,0,0
753764.00234,4293629.64118111,0,0
753771.00234,4293629.64118111,0,0
753778.00234,4293629.64118111,0,0
753785.00234,4293629.64118111,0,0
753792.00234,4293629.64118111,0,0
753799.00234,4293629.64118111,0,0
754254.00234,4293629.64118111,0,0
754261.00234,4293629.64118111,0,0
754268.00234,4293629.64118111,0,0
754275.00234,4293629.64118111,0,0
754282.00234,4293629.64118111,0,0
754289.00234,4293629.64118111,0,0
754296.00234,4293629.64118111,0,0
754303.00234,4293629.64118111,0,0
754310.00234,4293629.64118111,0,0
754380.00234,4293629.64118111,0,0
754387.00234,4293629.64118111,0,0
754394.00234,4293629.64118111,0,0
754401.00234,4293629.64118111,0,0
754408.00234,4293629.64118111,0,0
754415.00234,4293629.64118111,0,0
754422.00234,4293629.64118111,0,0
754429.00234,4293629.64118111,0,0
754436.00234,4293629.64118111,0,0
754443.00234,4293629.64118111,0,0
754450.00234,4293629.64118111,0,0
754457.00234,4293629.64118111,0,0
754464.00234,4293629.64118111,0,0
754471.00234,4293629.64118111,0,0
754478.00234,4293629.64118111,0,0
754485.00234,4293629.64118111,0,0
754646.00234,4293629.64118111,0,0
754653.00234,4293629.64118111,0,0
754660.00234,4293629.64118111,0,0
754709.00234,4293629.64118111,0,0
754716.00234,4293629.64118111,0,0
754723.00234,4293629.64118111,0,0
754730.00234,4293629.64118111,0,0
754737.00234,4293629.64118111,0,0
754744.00234,4293629.64118111,0,0
754751.00234,4293629.64118111,0,0
754758.00234,4293629.64118111,0,0
754765.00234,4293629.64118111,0,0
754772.00234,4293629.64118111,0,0
754891.00234,4293629.64118111,0,0
754898.00234,4293629.64118111,0,0
754905.00234,4293629.64118111,0,0
754912.00234,4293629.64118111,0,0
754919.00234,4293629.64118111,0,0
755857.00234,4293629.64118111,0,0
755864.00234,4293629.64118111,0,0
755871.00234,4293629.64118111,0,0
755878.00234,4293629.64118111,0,0
752791.00234,4293622.64118111,0,0
752798.00234,4293622.64118111,0,0
752805.00234,4293622.64118111,0,0
752812.00234,4293622.64118111,0,0
752819.00234,4293622.64118111,0,0
752826.00234,4293622.64118111,0,0
753029.00234,4293622.64118111,0,0
753036.00234,4293622.64118111,0,0
753043.00234,4293622.64118111,0,0
753050.00234,4293622.64118111,0,0
753057.00234,4293622.64118111,0,0
753750.00234,4293622.64118111,0,0
753757.00234,4293622.64118111,0,0
753764.00234,4293622.64118111,0,0
753771.00234,4293622.64118111,0,0
753778.00234,4293622.64118111,0,0
753785.00234,4293622.64118111,0,0
753792.00234,4293622.64118111,0,0
753799.00234,4293622.64118111,0,0
753806.00234,4293622.64118111,0,0
753813.00234,4293622.64118111,0,0
753820.00234,4293622.64118111,0,0
753827.00234,4293622.64118111,0,0
753834.00234,4293622.64118111,0,0
753841.00234,4293622.64118111,0,0
754268.00234,4293622.64118111,0,0
754275.00234,4293622.64118111,0,0
754282.00234,4293622.64118111,0,0
754289.00234,4293622.64118111,0,0
754296.00234,4293622.64118111,0,0
754303.00234,4293622.64118111,0,0
754310.00234,4293622.64118111,0,0
754317.00234,4293622.64118111,0,0
754380.00234,4293622.64118111,0,0
754387.00234,4293622.64118111,0,0
754394.00234,4293622.64118111,0,0
754401.00234,4293622.64118111,0,0
754408.00234,4293622.64118111,0,0
754415.00234,4293622.64118111,0,0
754422.00234,4293622.64118111,0,0
754429.00234,4293622.64118111,0,0
754436.00234,4293622.64118111,0,0
754443.00234,4293622.64118111,0,0
754450.00234,4293622.64118111,0,0
754457.00234,4293622.64118111,0,0
754464.00234,4293622.64118111,0,0
754471.00234,4293622.64118111,0,0
754478.00234,4293622.64118111,0,0
754485.00234,4293622.64118111,0,0
754667.00234,4293622.64118111,0,0
754751.00234,4293622.64118111,0,0
754758.00234,4293622.64118111,0,0
754765.00234,4293622.64118111,0,0
754772.00234,4293622.64118111,0,0
754891.00234,4293622.64118111,0,0
754898.00234,4293622.64118111,0,0
754905.00234,4293622.64118111,0,0
754912.00234,4293622.64118111,0,0
754919.00234,4293622.64118111,0,0
755864.00234,4293622.64118111,0,0
755871.00234,4293622.64118111,0,0
752791.00234,4293615.64118111,0,0
752798.00234,4293615.64118111,0,0
752805.00234,4293615.64118111,0,0
752812.00234,4293615.64118111,0,0
752819.00234,4293615.64118111,0,0
753022.00234,4293615.64118111,0,0
753029.00234,4293615.64118111,0,0
753036.00234,4293615.64118111,0,0
753043.00234,4293615.64118111,0,0
753050.00234,4293615.64118111,0,0
753057.00234,4293615.64118111,0,0
753750.00234,4293615.64118111,0,0
753757.00234,4293615.64118111,0,0
753764.00234,4293615.64118111,0,0
753771.00234,4293615.64118111,0,0
753778.00234,4293615.64118111,0,0
753785.00234,4293615.64118111,0,0
753792.00234,4293615.64118111,0,0
753799.00234,4293615.64118111,0,0
753806.00234,4293615.64118111,0,0
753813.00234,4293615.64118111,0,0
753820.00234,4293615.64118111,0,0
753827.00234,4293615.64118111,0,0
753834.00234,4293615.64118111,0,0
753841.00234,4293615.64118111,0,0
753848.00234,4293615.64118111,0,0
753855.00234,4293615.64118111,0,0
753862.00234,4293615.64118111,0,0
753869.00234,4293615.64118111,0,0
753876.00234,4293615.64118111,0,0
754289.00234,4293615.64118111,0,0
754296.00234,4293615.64118111,0,0
754303.00234,4293615.64118111,0,0
754310.00234,4293615.64118111,0,0
754317.00234,4293615.64118111,0,0
754324.00234,4293615.64118111,0,0
754331.00234,4293615.64118111,0,0
754338.00234,4293615.64118111,0,0
754380.00234,4293615.64118111,0,0
754387.00234,4293615.64118111,0,0
754394.00234,4293615.64118111,0,0
754401.00234,4293615.64118111,0,0
754408.00234,4293615.64118111,0,0
754415.00234,4293615.64118111,0,0
754422.00234,4293615.64118111,0,0
754429.00234,4293615.64118111,0,0
754436.00234,4293615.64118111,0,0
754443.00234,4293615.64118111,0,0
754450.00234,4293615.64118111,0,0
754457.00234,4293615.64118111,0,0
754464.00234,4293615.64118111,0,0
754471.00234,4293615.64118111,0,0
754478.00234,4293615.64118111,0,0
754667.00234,4293615.64118111,0,0
754674.00234,4293615.64118111,0,0
754681.00234,4293615.64118111,0,0
754688.00234,4293615.64118111,0,0
754695.00234,4293615.64118111,0,0
754765.00234,4293615.64118111,0,0
754772.00234,4293615.64118111,0,0
754891.00234,4293615.64118111,0,0
754898.00234,4293615.64118111,0,0
754905.00234,4293615.64118111,0,0
754912.00234,4293615.64118111,0,0
754919.00234,4293615.64118111,0,0
752791.00234,4293608.64118111,0,0
752798.00234,4293608.64118111,0,0
752805.00234,4293608.64118111,0,0
752812.00234,4293608.64118111,0,0
752819.00234,4293608.64118111,0,0
753015.00234,4293608.64118111,0,0
753022.00234,4293608.64118111,0,0
753029.00234,4293608.64118111,0,0
753036.00234,4293608.64118111,0,0
753043.00234,4293608.64118111,0,0
753050.00234,4293608.64118111,0,0
753750.00234,4293608.64118111,0,0
753757.00234,4293608.64118111,0,0
753764.00234,4293608.64118111,0,0
753771.00234,4293608.64118111,0,0
753778.00234,4293608.64118111,0,0
753785.00234,4293608.64118111,0,0
753792.00234,4293608.64118111,0,0
753799.00234,4293608.64118111,0,0
753806.00234,4293608.64118111,0,0
753813.00234,4293608.64118111,0,0
753820.00234,4293608.64118111,0,0
753827.00234,4293608.64118111,0,0
753834.00234,4293608.64118111,0,0
753841.00234,4293608.64118111,0,0
753848.00234,4293608.64118111,0,0
753855.00234,4293608.64118111,0,0
753862.00234,4293608.64118111,0,0
753869.00234,4293608.64118111,0,0
753876.00234,4293608.64118111,0,0
753974.00234,4293608.64118111,0,0
753981.00234,4293608.64118111,0,0
753988.00234,4293608.64118111,0,0
753995.00234,4293608.64118111,0,0
754212.00234,4293608.64118111,0,0
754219.00234,4293608.64118111,0,0
754289.00234,4293608.64118111,0,0
754296.00234,4293608.64118111,0,0
754303.00234,4293608.64118111,0,0
754310.00234,4293608.64118111,0,0
754317.00234,4293608.64118111,0,0
754324.00234,4293608.64118111,0,0
754331.00234,4293608.64118111,0,0
754338.00234,4293608.64118111,0,0
754345.00234,4293608.64118111,0,0
